line_item_id,transaction_id,transaction_date,customer_id,store_id,store_name,product_id,item_name,category,supplier_id,supplier_name,quantity,price,discount,total_price,payment_method_id,payment_method,cashier_id,promo_flag
LI0001174,T00208,2025-11-17,C05430,IM003,INDOMARET FRESH BOSTON SQUARE,P005,Aqua 600ml,Beverage,SUP002,Danone,2,3500,0,7000,PM03,Credit,L005,0
LI0001175,T00209,2025-11-17,C60503,IM002,INDOMARET ANIVA JUNCTION,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,3,5000,0,15000,PM02,Debit,L003,0
LI0001176,T00209,2025-11-17,C60503,IM002,INDOMARET ANIVA JUNCTION,P014,Lifebouy Sabun Mandi,Personal Care,SUP006,Unilever,2,8000,0,16000,PM02,Debit,L003,0
LI0001177,T00209,2025-11-17,C60503,IM002,INDOMARET ANIVA JUNCTION,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,3,5000,0,15000,PM02,Debit,L003,0
LI0001178,T00209,2025-11-17,C60503,IM002,INDOMARET ANIVA JUNCTION,P004,Bimoli Minyak Goreng 1L,Food,SUP001,Indofood,5,25000,0,125000,PM02,Debit,L003,0
LI0001179,T00210,2025-11-17,C54604,IM001,INDOMARET LATIGO SQUARE,P005,Aqua 600ml,Beverage,SUP002,Danone,3,3500,0,10500,PM03,Credit,L001,0
LI0001180,T00210,2025-11-17,C54604,IM001,INDOMARET LATIGO SQUARE,P009,S-Tee Lemon,Beverage,SUP004,Sosro,3,4500,0,13500,PM03,Credit,L001,0
LI0001181,T00210,2025-11-17,C54604,IM001,INDOMARET LATIGO SQUARE,P014,Lifebouy Sabun Mandi,Personal Care,SUP006,Unilever,3,8000,0,24000,PM03,Credit,L001,0
LI0001182,T00211,2025-11-17,C49862,IM001,INDOMARET LATIGO SQUARE,P015,Clear Shampoo 170ml,Personal Care,SUP006,Unilever,2,25000,0,50000,PM03,Credit,L002,0
LI0001183,T00211,2025-11-17,C49862,IM001,INDOMARET LATIGO SQUARE,P011,Kopiko Coffee Candy,Candy/Snack,SUP005,Mayora,5,5000,0,25000,PM03,Credit,L002,0
LI0001184,T00211,2025-11-17,C49862,IM001,INDOMARET LATIGO SQUARE,P011,Kopiko Coffee Candy,Candy/Snack,SUP005,Mayora,4,5000,0,20000,PM03,Credit,L002,0
LI0001185,T00211,2025-11-17,C49862,IM001,INDOMARET LATIGO SQUARE,P009,S-Tee Lemon,Beverage,SUP004,Sosro,2,4500,0,9000,PM03,Credit,L002,0
LI0001186,T00211,2025-11-17,C49862,IM001,INDOMARET LATIGO SQUARE,P014,Lifebouy Sabun Mandi,Personal Care,SUP006,Unilever,3,8000,0,24000,PM03,Credit,L002,0
LI0001187,T00211,2025-11-17,C49862,IM001,INDOMARET LATIGO SQUARE,P006,Aqua 1.5L,Beverage,SUP002,Danone,4,7000,0,28000,PM03,Credit,L002,0
LI0001188,T00212,2025-11-17,C04601,IM002,INDOMARET ANIVA JUNCTION,P009,S-Tee Lemon,Beverage,SUP004,Sosro,5,4500,0,22500,PM06,ShopeePay,L004,0
LI0001189,T00212,2025-11-17,C04601,IM002,INDOMARET ANIVA JUNCTION,P010,SilverQueen Chocolate,Candy/Snack,SUP005,Mayora,3,12000,0,36000,PM06,ShopeePay,L004,0
LI0001190,T00212,2025-11-17,C04601,IM002,INDOMARET ANIVA JUNCTION,P015,Clear Shampoo 170ml,Personal Care,SUP006,Unilever,3,25000,0,75000,PM06,ShopeePay,L004,0
LI0001191,T00213,2025-11-17,C89886,IM001,INDOMARET LATIGO SQUARE,P003,Pop Mie Ayam,Food,SUP001,Indofood,2,5500,0,11000,PM02,Debit,L001,0
LI0001192,T00213,2025-11-17,C89886,IM001,INDOMARET LATIGO SQUARE,P003,Pop Mie Ayam,Food,SUP001,Indofood,5,5500,0,27500,PM02,Debit,L001,0
LI0001193,T00213,2025-11-17,C89886,IM001,INDOMARET LATIGO SQUARE,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,5,5000,0,25000,PM02,Debit,L001,0
LI0001194,T00213,2025-11-17,C89886,IM001,INDOMARET LATIGO SQUARE,P002,Indomie Kari,Food,SUP001,Indofood,2,3500,0,7000,PM02,Debit,L001,0
LI0001195,T00213,2025-11-17,C89886,IM001,INDOMARET LATIGO SQUARE,P011,Kopiko Coffee Candy,Candy/Snack,SUP005,Mayora,3,5000,0,15000,PM02,Debit,L001,0
LI0001196,T00213,2025-11-17,C89886,IM001,INDOMARET LATIGO SQUARE,P010,SilverQueen Chocolate,Candy/Snack,SUP005,Mayora,5,12000,0,60000,PM02,Debit,L001,0
LI0001197,T00214,2025-11-17,C39945,IM003,INDOMARET FRESH BOSTON SQUARE,P010,SilverQueen Chocolate,Candy/Snack,SUP005,Mayora,3,12000,0,36000,PM03,Credit,L006,0
LI0001198,T00214,2025-11-17,C39945,IM003,INDOMARET FRESH BOSTON SQUARE,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,1,5000,0,5000,PM03,Credit,L006,0
LI0001199,T00214,2025-11-17,C39945,IM003,INDOMARET FRESH BOSTON SQUARE,P015,Clear Shampoo 170ml,Personal Care,SUP006,Unilever,1,25000,0,25000,PM03,Credit,L006,0
LI0001200,T00214,2025-11-17,C39945,IM003,INDOMARET FRESH BOSTON SQUARE,P014,Lifebouy Sabun Mandi,Personal Care,SUP006,Unilever,1,8000,0,8000,PM03,Credit,L006,0
LI0001201,T00214,2025-11-17,C39945,IM003,INDOMARET FRESH BOSTON SQUARE,P009,S-Tee Lemon,Beverage,SUP004,Sosro,2,4500,0,9000,PM03,Credit,L006,0
LI0001202,T00214,2025-11-17,C39945,IM003,INDOMARET FRESH BOSTON SQUARE,P006,Aqua 1.5L,Beverage,SUP002,Danone,3,7000,0,21000,PM03,Credit,L006,0
LI0001203,T00214,2025-11-17,C39945,IM003,INDOMARET FRESH BOSTON SQUARE,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,4,5000,0,20000,PM03,Credit,L006,0
LI0001204,T00215,2025-11-17,C09333,IM002,INDOMARET ANIVA JUNCTION,P012,Roma Marie,Candy/Snack,SUP005,Mayora,1,6000,0,6000,PM01,Cash,L003,0
LI0001205,T00215,2025-11-17,C09333,IM002,INDOMARET ANIVA JUNCTION,P014,Lifebouy Sabun Mandi,Personal Care,SUP006,Unilever,1,8000,0,8000,PM01,Cash,L003,0
LI0001206,T00215,2025-11-17,C09333,IM002,INDOMARET ANIVA JUNCTION,P005,Aqua 600ml,Beverage,SUP002,Danone,3,3500,0,10500,PM01,Cash,L003,0
LI0001207,T00215,2025-11-17,C09333,IM002,INDOMARET ANIVA JUNCTION,P012,Roma Marie,Candy/Snack,SUP005,Mayora,3,6000,0,18000,PM01,Cash,L003,0
LI0001208,T00215,2025-11-17,C09333,IM002,INDOMARET ANIVA JUNCTION,P004,Bimoli Minyak Goreng 1L,Food,SUP001,Indofood,3,25000,0,75000,PM01,Cash,L003,0
LI0001209,T00215,2025-11-17,C09333,IM002,INDOMARET ANIVA JUNCTION,P002,Indomie Kari,Food,SUP001,Indofood,1,3500,0,3500,PM01,Cash,L003,0
LI0001210,T00215,2025-11-17,C09333,IM002,INDOMARET ANIVA JUNCTION,P002,Indomie Kari,Food,SUP001,Indofood,2,3500,0,7000,PM01,Cash,L003,0
LI0001211,T00216,2025-11-17,C74466,IM003,INDOMARET FRESH BOSTON SQUARE,P009,S-Tee Lemon,Beverage,SUP004,Sosro,4,4500,0,18000,PM02,Debit,L007,0
LI0001212,T00216,2025-11-17,C74466,IM003,INDOMARET FRESH BOSTON SQUARE,P003,Pop Mie Ayam,Food,SUP001,Indofood,1,5500,0,5500,PM02,Debit,L007,0
LI0001213,T00216,2025-11-17,C74466,IM003,INDOMARET FRESH BOSTON SQUARE,P013,Sunlight Dish Soap 1L,Household,SUP006,Unilever,4,20000,0,80000,PM02,Debit,L007,0
LI0001214,T00216,2025-11-17,C74466,IM003,INDOMARET FRESH BOSTON SQUARE,P002,Indomie Kari,Food,SUP001,Indofood,3,3500,0,10500,PM02,Debit,L007,0
LI0001215,T00216,2025-11-17,C74466,IM003,INDOMARET FRESH BOSTON SQUARE,P005,Aqua 600ml,Beverage,SUP002,Danone,5,3500,0,17500,PM02,Debit,L007,0
LI0001216,T00217,2025-11-17,C74567,IM002,INDOMARET ANIVA JUNCTION,P012,Roma Marie,Candy/Snack,SUP005,Mayora,5,6000,0,30000,PM03,Credit,L004,0
LI0001217,T00217,2025-11-17,C74567,IM002,INDOMARET ANIVA JUNCTION,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,3,5000,0,15000,PM03,Credit,L004,0
LI0001218,T00217,2025-11-17,C74567,IM002,INDOMARET ANIVA JUNCTION,P010,SilverQueen Chocolate,Candy/Snack,SUP005,Mayora,1,12000,0,12000,PM03,Credit,L004,0
LI0001219,T00218,2025-11-18,C13261,IM002,INDOMARET ANIVA JUNCTION,P009,S-Tee Lemon,Beverage,SUP004,Sosro,5,4500,0,22500,PM04,OVO,L003,0
LI0001220,T00218,2025-11-18,C13261,IM002,INDOMARET ANIVA JUNCTION,P010,SilverQueen Chocolate,Candy/Snack,SUP005,Mayora,4,12000,0,48000,PM04,OVO,L003,0
LI0001221,T00218,2025-11-18,C13261,IM002,INDOMARET ANIVA JUNCTION,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,3,3500,0,10500,PM04,OVO,L003,0
LI0001222,T00218,2025-11-18,C13261,IM002,INDOMARET ANIVA JUNCTION,P015,Clear Shampoo 170ml,Personal Care,SUP006,Unilever,2,25000,0,50000,PM04,OVO,L003,0
LI0001223,T00218,2025-11-18,C13261,IM002,INDOMARET ANIVA JUNCTION,P010,SilverQueen Chocolate,Candy/Snack,SUP005,Mayora,5,12000,0,60000,PM04,OVO,L003,0
LI0001224,T00218,2025-11-18,C13261,IM002,INDOMARET ANIVA JUNCTION,P002,Indomie Kari,Food,SUP001,Indofood,2,3500,0,7000,PM04,OVO,L003,0
LI0001225,T00218,2025-11-18,C13261,IM002,INDOMARET ANIVA JUNCTION,P001,Indomie Goreng,Food,SUP001,Indofood,5,3500,0,17500,PM04,OVO,L003,0
LI0001226,T00219,2025-11-18,C23607,IM001,INDOMARET LATIGO SQUARE,P009,S-Tee Lemon,Beverage,SUP004,Sosro,5,4500,0,22500,PM03,Credit,L002,0
LI0001227,T00219,2025-11-18,C23607,IM001,INDOMARET LATIGO SQUARE,P006,Aqua 1.5L,Beverage,SUP002,Danone,2,7000,0,14000,PM03,Credit,L002,0
LI0001228,T00219,2025-11-18,C23607,IM001,INDOMARET LATIGO SQUARE,P014,Lifebouy Sabun Mandi,Personal Care,SUP006,Unilever,2,8000,0,16000,PM03,Credit,L002,0
LI0001229,T00219,2025-11-18,C23607,IM001,INDOMARET LATIGO SQUARE,P004,Bimoli Minyak Goreng 1L,Food,SUP001,Indofood,3,25000,0,75000,PM03,Credit,L002,0
LI0001230,T00219,2025-11-18,C23607,IM001,INDOMARET LATIGO SQUARE,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,1,3500,0,3500,PM03,Credit,L002,0
LI0001231,T00219,2025-11-18,C23607,IM001,INDOMARET LATIGO SQUARE,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,3,5000,0,15000,PM03,Credit,L002,0
LI0001232,T00220,2025-11-18,C19230,IM003,INDOMARET FRESH BOSTON SQUARE,P001,Indomie Goreng,Food,SUP001,Indofood,5,3500,0,17500,PM01,Cash,L005,0
LI0001233,T00220,2025-11-18,C19230,IM003,INDOMARET FRESH BOSTON SQUARE,P014,Lifebouy Sabun Mandi,Personal Care,SUP006,Unilever,5,8000,0,40000,PM01,Cash,L005,0
LI0001234,T00220,2025-11-18,C19230,IM003,INDOMARET FRESH BOSTON SQUARE,P002,Indomie Kari,Food,SUP001,Indofood,1,3500,0,3500,PM01,Cash,L005,0
LI0001235,T00220,2025-11-18,C19230,IM003,INDOMARET FRESH BOSTON SQUARE,P003,Pop Mie Ayam,Food,SUP001,Indofood,4,5500,0,22000,PM01,Cash,L005,0
LI0001236,T00220,2025-11-18,C19230,IM003,INDOMARET FRESH BOSTON SQUARE,P004,Bimoli Minyak Goreng 1L,Food,SUP001,Indofood,2,25000,0,50000,PM01,Cash,L005,0
LI0001237,T00220,2025-11-18,C19230,IM003,INDOMARET FRESH BOSTON SQUARE,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,3,5000,0,15000,PM01,Cash,L005,0
LI0001238,T00221,2025-11-18,C57756,IM003,INDOMARET FRESH BOSTON SQUARE,P013,Sunlight Dish Soap 1L,Household,SUP006,Unilever,1,20000,0,20000,PM03,Credit,L006,0
LI0001239,T00221,2025-11-18,C57756,IM003,INDOMARET FRESH BOSTON SQUARE,P010,SilverQueen Chocolate,Candy/Snack,SUP005,Mayora,4,12000,0,48000,PM03,Credit,L006,0
LI0001240,T00221,2025-11-18,C57756,IM003,INDOMARET FRESH BOSTON SQUARE,P003,Pop Mie Ayam,Food,SUP001,Indofood,3,5500,0,16500,PM03,Credit,L006,0
LI0001241,T00221,2025-11-18,C57756,IM003,INDOMARET FRESH BOSTON SQUARE,P006,Aqua 1.5L,Beverage,SUP002,Danone,4,7000,0,28000,PM03,Credit,L006,0
LI0001242,T00221,2025-11-18,C57756,IM003,INDOMARET FRESH BOSTON SQUARE,P004,Bimoli Minyak Goreng 1L,Food,SUP001,Indofood,2,25000,0,50000,PM03,Credit,L006,0
LI0001243,T00222,2025-11-18,C17632,IM002,INDOMARET ANIVA JUNCTION,P001,Indomie Goreng,Food,SUP001,Indofood,2,3500,0,7000,PM06,ShopeePay,L004,0
LI0001244,T00222,2025-11-18,C17632,IM002,INDOMARET ANIVA JUNCTION,P002,Indomie Kari,Food,SUP001,Indofood,2,3500,0,7000,PM06,ShopeePay,L004,0
LI0001245,T00222,2025-11-18,C17632,IM002,INDOMARET ANIVA JUNCTION,P012,Roma Marie,Candy/Snack,SUP005,Mayora,2,6000,0,12000,PM06,ShopeePay,L004,0
LI0001246,T00223,2025-11-18,C78435,IM002,INDOMARET ANIVA JUNCTION,P006,Aqua 1.5L,Beverage,SUP002,Danone,5,7000,0,35000,PM01,Cash,L003,0
LI0001247,T00223,2025-11-18,C78435,IM002,INDOMARET ANIVA JUNCTION,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,1,3500,0,3500,PM01,Cash,L003,0
LI0001248,T00223,2025-11-18,C78435,IM002,INDOMARET ANIVA JUNCTION,P006,Aqua 1.5L,Beverage,SUP002,Danone,5,7000,0,35000,PM01,Cash,L003,0
LI0001249,T00223,2025-11-18,C78435,IM002,INDOMARET ANIVA JUNCTION,P006,Aqua 1.5L,Beverage,SUP002,Danone,1,7000,0,7000,PM01,Cash,L003,0
LI0001250,T00223,2025-11-18,C78435,IM002,INDOMARET ANIVA JUNCTION,P005,Aqua 600ml,Beverage,SUP002,Danone,5,3500,0,17500,PM01,Cash,L003,0
LI0001251,T00224,2025-11-18,C89545,IM003,INDOMARET FRESH BOSTON SQUARE,P009,S-Tee Lemon,Beverage,SUP004,Sosro,1,4500,0,4500,PM04,OVO,L007,0
LI0001252,T00224,2025-11-18,C89545,IM003,INDOMARET FRESH BOSTON SQUARE,P006,Aqua 1.5L,Beverage,SUP002,Danone,2,7000,0,14000,PM04,OVO,L007,0
LI0001253,T00224,2025-11-18,C89545,IM003,INDOMARET FRESH BOSTON SQUARE,P012,Roma Marie,Candy/Snack,SUP005,Mayora,3,6000,0,18000,PM04,OVO,L007,0
LI0001254,T00224,2025-11-18,C89545,IM003,INDOMARET FRESH BOSTON SQUARE,P011,Kopiko Coffee Candy,Candy/Snack,SUP005,Mayora,2,5000,0,10000,PM04,OVO,L007,0
LI0001255,T00225,2025-11-18,C58126,IM003,INDOMARET FRESH BOSTON SQUARE,P012,Roma Marie,Candy/Snack,SUP005,Mayora,4,6000,0,24000,PM04,OVO,L005,0
LI0001256,T00225,2025-11-18,C58126,IM003,INDOMARET FRESH BOSTON SQUARE,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,2,5000,0,10000,PM04,OVO,L005,0
LI0001257,T00225,2025-11-18,C58126,IM003,INDOMARET FRESH BOSTON SQUARE,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,4,3500,0,14000,PM04,OVO,L005,0
LI0001258,T00226,2025-11-18,C48176,IM003,INDOMARET FRESH BOSTON SQUARE,P014,Lifebouy Sabun Mandi,Personal Care,SUP006,Unilever,5,8000,0,40000,PM06,ShopeePay,L006,0
LI0001259,T00226,2025-11-18,C48176,IM003,INDOMARET FRESH BOSTON SQUARE,P006,Aqua 1.5L,Beverage,SUP002,Danone,4,7000,0,28000,PM06,ShopeePay,L006,0
LI0001260,T00226,2025-11-18,C48176,IM003,INDOMARET FRESH BOSTON SQUARE,P004,Bimoli Minyak Goreng 1L,Food,SUP001,Indofood,5,25000,0,125000,PM06,ShopeePay,L006,0
LI0001261,T00226,2025-11-18,C48176,IM003,INDOMARET FRESH BOSTON SQUARE,P015,Clear Shampoo 170ml,Personal Care,SUP006,Unilever,1,25000,0,25000,PM06,ShopeePay,L006,0
LI0001262,T00227,2025-11-18,C70007,IM002,INDOMARET ANIVA JUNCTION,P003,Pop Mie Ayam,Food,SUP001,Indofood,3,5500,0,16500,PM02,Debit,L004,0
LI0001263,T00227,2025-11-18,C70007,IM002,INDOMARET ANIVA JUNCTION,P002,Indomie Kari,Food,SUP001,Indofood,5,3500,0,17500,PM02,Debit,L004,0
LI0001264,T00227,2025-11-18,C70007,IM002,INDOMARET ANIVA JUNCTION,P002,Indomie Kari,Food,SUP001,Indofood,4,3500,0,14000,PM02,Debit,L004,0
LI0001265,T00227,2025-11-18,C70007,IM002,INDOMARET ANIVA JUNCTION,P003,Pop Mie Ayam,Food,SUP001,Indofood,5,5500,0,27500,PM02,Debit,L004,0
LI0001266,T00227,2025-11-18,C70007,IM002,INDOMARET ANIVA JUNCTION,P004,Bimoli Minyak Goreng 1L,Food,SUP001,Indofood,2,25000,0,50000,PM02,Debit,L004,0
LI0001267,T00228,2025-11-18,C82732,IM003,INDOMARET FRESH BOSTON SQUARE,P001,Indomie Goreng,Food,SUP001,Indofood,2,3500,0,7000,PM02,Debit,L007,0
LI0001268,T00228,2025-11-18,C82732,IM003,INDOMARET FRESH BOSTON SQUARE,P001,Indomie Goreng,Food,SUP001,Indofood,3,3500,0,10500,PM02,Debit,L007,0
LI0001269,T00228,2025-11-18,C82732,IM003,INDOMARET FRESH BOSTON SQUARE,P014,Lifebouy Sabun Mandi,Personal Care,SUP006,Unilever,3,8000,0,24000,PM02,Debit,L007,0
LI0001270,T00228,2025-11-18,C82732,IM003,INDOMARET FRESH BOSTON SQUARE,P012,Roma Marie,Candy/Snack,SUP005,Mayora,5,6000,0,30000,PM02,Debit,L007,0
LI0001271,T00228,2025-11-18,C82732,IM003,INDOMARET FRESH BOSTON SQUARE,P001,Indomie Goreng,Food,SUP001,Indofood,1,3500,0,3500,PM02,Debit,L007,0
LI0001272,T00228,2025-11-18,C82732,IM003,INDOMARET FRESH BOSTON SQUARE,P010,SilverQueen Chocolate,Candy/Snack,SUP005,Mayora,3,12000,0,36000,PM02,Debit,L007,0
LI0001273,T00228,2025-11-18,C82732,IM003,INDOMARET FRESH BOSTON SQUARE,P014,Lifebouy Sabun Mandi,Personal Care,SUP006,Unilever,1,8000,0,8000,PM02,Debit,L007,0
LI0001274,T00228,2025-11-18,C82732,IM003,INDOMARET FRESH BOSTON SQUARE,P006,Aqua 1.5L,Beverage,SUP002,Danone,4,7000,0,28000,PM02,Debit,L007,0
LI0001275,T00229,2025-11-18,C11828,IM003,INDOMARET FRESH BOSTON SQUARE,P005,Aqua 600ml,Beverage,SUP002,Danone,3,3500,0,10500,PM01,Cash,L005,0
LI0001276,T00229,2025-11-18,C11828,IM003,INDOMARET FRESH BOSTON SQUARE,P013,Sunlight Dish Soap 1L,Household,SUP006,Unilever,1,20000,0,20000,PM01,Cash,L005,0
LI0001277,T00229,2025-11-18,C11828,IM003,INDOMARET FRESH BOSTON SQUARE,P003,Pop Mie Ayam,Food,SUP001,Indofood,5,5500,0,27500,PM01,Cash,L005,0
LI0001278,T00230,2025-11-18,C59581,IM001,INDOMARET LATIGO SQUARE,P006,Aqua 1.5L,Beverage,SUP002,Danone,2,7000,0,14000,PM03,Credit,L001,0
LI0001279,T00230,2025-11-18,C59581,IM001,INDOMARET LATIGO SQUARE,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,2,3500,0,7000,PM03,Credit,L001,0
LI0001280,T00230,2025-11-18,C59581,IM001,INDOMARET LATIGO SQUARE,P006,Aqua 1.5L,Beverage,SUP002,Danone,3,7000,0,21000,PM03,Credit,L001,0
LI0001281,T00230,2025-11-18,C59581,IM001,INDOMARET LATIGO SQUARE,P004,Bimoli Minyak Goreng 1L,Food,SUP001,Indofood,2,25000,0,50000,PM03,Credit,L001,0
LI0001282,T00231,2025-11-18,C42291,IM002,INDOMARET ANIVA JUNCTION,P001,Indomie Goreng,Food,SUP001,Indofood,2,3500,0,7000,PM04,OVO,L003,0
LI0001283,T00231,2025-11-18,C42291,IM002,INDOMARET ANIVA JUNCTION,P010,SilverQueen Chocolate,Candy/Snack,SUP005,Mayora,5,12000,0,60000,PM04,OVO,L003,0
LI0001284,T00231,2025-11-18,C42291,IM002,INDOMARET ANIVA JUNCTION,P002,Indomie Kari,Food,SUP001,Indofood,1,3500,0,3500,PM04,OVO,L003,0
LI0001285,T00232,2025-11-18,C14864,IM002,INDOMARET ANIVA JUNCTION,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,5,5000,0,25000,PM02,Debit,L004,0
LI0001286,T00232,2025-11-18,C14864,IM002,INDOMARET ANIVA JUNCTION,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,1,3500,0,3500,PM02,Debit,L004,0
LI0001287,T00232,2025-11-18,C14864,IM002,INDOMARET ANIVA JUNCTION,P006,Aqua 1.5L,Beverage,SUP002,Danone,3,7000,0,21000,PM02,Debit,L004,0
LI0001288,T00232,2025-11-18,C14864,IM002,INDOMARET ANIVA JUNCTION,P002,Indomie Kari,Food,SUP001,Indofood,2,3500,0,7000,PM02,Debit,L004,0
LI0001289,T00232,2025-11-18,C14864,IM002,INDOMARET ANIVA JUNCTION,P005,Aqua 600ml,Beverage,SUP002,Danone,5,3500,0,17500,PM02,Debit,L004,0
LI0001290,T00232,2025-11-18,C14864,IM002,INDOMARET ANIVA JUNCTION,P011,Kopiko Coffee Candy,Candy/Snack,SUP005,Mayora,5,5000,0,25000,PM02,Debit,L004,0
LI0001291,T00232,2025-11-18,C14864,IM002,INDOMARET ANIVA JUNCTION,P002,Indomie Kari,Food,SUP001,Indofood,2,3500,0,7000,PM02,Debit,L004,0
LI0001292,T00232,2025-11-18,C14864,IM002,INDOMARET ANIVA JUNCTION,P004,Bimoli Minyak Goreng 1L,Food,SUP001,Indofood,1,25000,0,25000,PM02,Debit,L004,0
LI0001293,T00233,2025-11-19,C29570,IM001,INDOMARET LATIGO SQUARE,P014,Lifebouy Sabun Mandi,Personal Care,SUP006,Unilever,1,8000,0,8000,PM06,ShopeePay,L002,0
LI0001294,T00233,2025-11-19,C29570,IM001,INDOMARET LATIGO SQUARE,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,1,5000,0,5000,PM06,ShopeePay,L002,0
LI0001295,T00233,2025-11-19,C29570,IM001,INDOMARET LATIGO SQUARE,P012,Roma Marie,Candy/Snack,SUP005,Mayora,5,6000,0,30000,PM06,ShopeePay,L002,0
LI0001296,T00233,2025-11-19,C29570,IM001,INDOMARET LATIGO SQUARE,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,4,3500,0,14000,PM06,ShopeePay,L002,0
LI0001297,T00233,2025-11-19,C29570,IM001,INDOMARET LATIGO SQUARE,P012,Roma Marie,Candy/Snack,SUP005,Mayora,2,6000,0,12000,PM06,ShopeePay,L002,0
LI0001298,T00233,2025-11-19,C29570,IM001,INDOMARET LATIGO SQUARE,P012,Roma Marie,Candy/Snack,SUP005,Mayora,5,6000,0,30000,PM06,ShopeePay,L002,0
LI0001299,T00233,2025-11-19,C29570,IM001,INDOMARET LATIGO SQUARE,P015,Clear Shampoo 170ml,Personal Care,SUP006,Unilever,2,25000,0,50000,PM06,ShopeePay,L002,0
LI0001300,T00233,2025-11-19,C29570,IM001,INDOMARET LATIGO SQUARE,P015,Clear Shampoo 170ml,Personal Care,SUP006,Unilever,1,25000,0,25000,PM06,ShopeePay,L002,0
LI0001301,T00234,2025-11-19,C60808,IM002,INDOMARET ANIVA JUNCTION,P001,Indomie Goreng,Food,SUP001,Indofood,5,3500,0,17500,PM01,Cash,L003,0
LI0001302,T00234,2025-11-19,C60808,IM002,INDOMARET ANIVA JUNCTION,P001,Indomie Goreng,Food,SUP001,Indofood,1,3500,0,3500,PM01,Cash,L003,0
LI0001303,T00234,2025-11-19,C60808,IM002,INDOMARET ANIVA JUNCTION,P002,Indomie Kari,Food,SUP001,Indofood,1,3500,0,3500,PM01,Cash,L003,0
LI0001304,T00234,2025-11-19,C60808,IM002,INDOMARET ANIVA JUNCTION,P002,Indomie Kari,Food,SUP001,Indofood,1,3500,0,3500,PM01,Cash,L003,0
LI0001305,T00234,2025-11-19,C60808,IM002,INDOMARET ANIVA JUNCTION,P013,Sunlight Dish Soap 1L,Household,SUP006,Unilever,2,20000,0,40000,PM01,Cash,L003,0
LI0001306,T00234,2025-11-19,C60808,IM002,INDOMARET ANIVA JUNCTION,P006,Aqua 1.5L,Beverage,SUP002,Danone,3,7000,0,21000,PM01,Cash,L003,0
LI0001307,T00234,2025-11-19,C60808,IM002,INDOMARET ANIVA JUNCTION,P001,Indomie Goreng,Food,SUP001,Indofood,1,3500,0,3500,PM01,Cash,L003,0
LI0001308,T00234,2025-11-19,C60808,IM002,INDOMARET ANIVA JUNCTION,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,5,5000,0,25000,PM01,Cash,L003,0
LI0001309,T00235,2025-11-19,C65684,IM003,INDOMARET FRESH BOSTON SQUARE,P013,Sunlight Dish Soap 1L,Household,SUP006,Unilever,5,20000,0,100000,PM06,ShopeePay,L006,0
LI0001310,T00235,2025-11-19,C65684,IM003,INDOMARET FRESH BOSTON SQUARE,P014,Lifebouy Sabun Mandi,Personal Care,SUP006,Unilever,3,8000,0,24000,PM06,ShopeePay,L006,0
LI0001311,T00235,2025-11-19,C65684,IM003,INDOMARET FRESH BOSTON SQUARE,P003,Pop Mie Ayam,Food,SUP001,Indofood,2,5500,0,11000,PM06,ShopeePay,L006,0
LI0001312,T00235,2025-11-19,C65684,IM003,INDOMARET FRESH BOSTON SQUARE,P006,Aqua 1.5L,Beverage,SUP002,Danone,1,7000,0,7000,PM06,ShopeePay,L006,0
LI0001313,T00235,2025-11-19,C65684,IM003,INDOMARET FRESH BOSTON SQUARE,P002,Indomie Kari,Food,SUP001,Indofood,5,3500,0,17500,PM06,ShopeePay,L006,0
LI0001314,T00235,2025-11-19,C65684,IM003,INDOMARET FRESH BOSTON SQUARE,P004,Bimoli Minyak Goreng 1L,Food,SUP001,Indofood,1,25000,0,25000,PM06,ShopeePay,L006,0
LI0001315,T00235,2025-11-19,C65684,IM003,INDOMARET FRESH BOSTON SQUARE,P014,Lifebouy Sabun Mandi,Personal Care,SUP006,Unilever,1,8000,0,8000,PM06,ShopeePay,L006,0
LI0001316,T00235,2025-11-19,C65684,IM003,INDOMARET FRESH BOSTON SQUARE,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,5,3500,0,17500,PM06,ShopeePay,L006,0
LI0001317,T00236,2025-11-19,C96286,IM003,INDOMARET FRESH BOSTON SQUARE,P012,Roma Marie,Candy/Snack,SUP005,Mayora,4,6000,0,24000,PM05,GoPay,L007,0
